Q No.,Question,Answer,Domain,Sub-Domain,Model Response
472,সালফার ডাই অক্সাইড এর ১৫ মোলের আণবিক ভর কত?,৯৬০,Chemistry,Chemistry,"সালফার ডাই অক্সাইড (SO₂) এর আণবিক ভর বের করতে হবে।

প্রথমে, সালফার (S) এবং অক্সিজেন (O) এর পারমাণবিক ভর জানতে হবে।

সালফারের পারমাণবিক ভর = প্রায় 32 amu (atomic mass unit)
অক্সিজেনের পারমাণবিক ভর = প্রায় 16 amu

সুতরাং, সালফার ডাই অক্সাইডের (SO₂) আণবিক ভর হবে:

(1 × সালফারের পারমাণবিক ভর) + (2 × অক্সিজেনের পারমাণবিক ভর)
= (1 × 32) + (2 × 16)
= 32 + 32
= 64 amu

অতএব, সালফার ডাই অক্সাইডের এক মোলের ভর 64 গ্রাম।

যেহেতু 15 মোলের আণবিক ভর বের করতে বলা হয়েছে, তাই:

15 মোল SO₂ এর ভর = 15 × 64 গ্রাম
= 960 গ্রাম

উত্তর: 960"
662,১ গ্রাম হাইড্রোজেন ও ৮৫ গ্রাম ক্লোরিন বিক্রিয়া করে হাইড্রোক্লোরিক এসিড উৎপন্ন হলো। বিক্রিয়া শেষে অবশিষ্ট ক্লোরিনের পরিমাণ কত?,৪৯.৫০,Chemistry,Chemistry,"এই সমস্যাটি সমাধান করতে হলে প্রথমে আমাদের হাইড্রোজেন ও ক্লোরিনের মধ্যে বিক্রিয়াটি বুঝতে হবে এবং দেখতে হবে বিক্রিয়াটি কিভাবে ঘটে।

হাইড্রোজেন ও ক্লোরিনের মধ্যে বিক্রিয়াটি হল:

H₂ + Cl₂ → 2HCl

অর্থাৎ, 1 মোল হাইড্রোজেন (H₂) 1 মোল ক্লোরিনের (Cl₂) সাথে বিক্রিয়া করে 2 মোল হাইড্রোক্লোরিক অ্যাসিড (HCl) উৎপন্ন করে।

প্রথমে, আমাদের 1 গ্রাম হাইড্রোজেন ও 85 গ্রাম ক্লোরিনকে মোলে convert করতে হবে।

হাইড্রোজেনের মোলার ভর (Molar mass) = 2 গ্রাম/মোল
ক্লোরিনের মোলার ভর (Molar mass) = 71 গ্রাম/মোল

1 গ্রাম হাইড্রোজেনের মোল সংখ্যা = 1/2 = 0.5 মোল
85 গ্রাম ক্লোরিনের মোল সংখ্যা = 85/71 = 1.197 মোল (প্রায়)

 বিক্রিয়া অনুযায়ী, 1 মোল হাইড্রোজেন 1 মোল ক্লোরিনের সাথে বিক্রিয়া করে। সুতরাং, 0.5 মোল হাইড্রোজেন বিক্রিয়া করার জন্য 0.5 মোল ক্লোরিনের প্রয়োজন।

সুতরাং, বিক্রিয়া শেষে অবশিষ্ট ক্লোরিনের মোল সংখ্যা = 1.197 - 0.5 = 0.697 মোল (প্রায়)

এখন, অবশিষ্ট ক্লোরিনের মোল সংখ্যা থেকে গ্রামে পরিমাণ বের করতে হবে।

অবশিষ্ট ক্লোরিনের পরিমাণ = 0.697 মোল * 71 গ্রাম/মোল = 49.487 গ্রাম (প্রায়)

সুতরাং, বিক্রিয়া শেষে অবশিষ্ট ক্লোরিনের পরিমাণ প্রায় 49.487 গ্রাম।

উত্তর: 49.487"
362,একই রাস্তায় পরস্পর বিপরীত দিক থেকে আগত ১৫ কেজি ও ১০ কেজি ভরের দুটি বস্তু যথাক্রমে ৩ মি./সে. এবং ৫ মি./সে. বেগে আসে এবং মুখোমুখি সংঘর্ষ হয়ে একসাথে আটকে যায়। মিলিত অবস্থায় বেগ কত মি./সে.?,০.২০,Physics,Physics,"ধরি, 15 কেজি ভরের বস্তুটি \(v_1 = 3\) মি./সে. বেগে এবং 10 কেজি ভরের বস্তুটি \(v_2 = -5\) মি./সে. বেগে (বিপরীত দিকে আসার কারণে বেগ ঋণাত্মক ধরা হয়েছে) গতিশীল। সংঘর্ষের পরে বস্তুদ্বয় মিলিত হয়ে \(v\) বেগে চলতে শুরু করে।

ভরবেগের সংরক্ষণ সূত্রানুসারে,

\(m_1v_1 + m_2v_2 = (m_1 + m_2)v\)

এখানে, \(m_1 = 15\) কেজি, \(m_2 = 10\) কেজি, \(v_1 = 3\) মি./সে., \(v_2 = -5\) মি./সে.

সুতরাং,

\(15 \times 3 + 10 \times (-5) = (15 + 10)v\)
\(45 - 50 = 25v\)
\(-5 = 25v\)
\(v = \frac{-5}{25}\)
\(v = -\frac{1}{5}\)
\(v = -0.2\) মি./সে.

যেহেতু বেগ ঋণাত্মক, তাই মিলিত অবস্থায় বস্তু দুটি প্রথম বস্তুর বিপরীত দিকে 0.2 মি./সে. বেগে চলবে।

উত্তর: -০.২"
297,ত্রুটিমুক্ত স্লাইড ক্যালিপারসের সাহায্যে একটি দণ্ডের দৈর্ঘ্য মাপার সময় মূল স্কেলের পাঠ ৫মি.মি. এবং ভার্নিয়ার সমপাতন ১৬ পাওয়া গেল। মূল স্কেলের ক্ষুদ্রতম এক ঘরের দৈর্ঘ্য ০.৫ মি.মি. এবং মূল স্কেলের ১৯ ঘর ভার্নিয়ার স্কেলের ২০ ঘরের সমান। ভার্নিয়ার ধ্রুবক কত মি.মি.?,০.০২৫,Physics,Physics,"এখানে, মূল স্কেলের ক্ষুদ্রতম এক ঘরের দৈর্ঘ্য = 0.5 মিমি।
মূল স্কেলের ১৯ ঘর = ভার্নিয়ার স্কেলের ২০ ঘর।

সুতরাং, ভার্নিয়ার স্কেলের ১ ঘরের দৈর্ঘ্য = (19/20) × মূল স্কেলের ১ ঘরের দৈর্ঘ্য
= (19/20) × 0.5 মিমি
= 0.475 মিমি

ভার্নিয়ার ধ্রুবক (VC) = মূল স্কেলের ক্ষুদ্রতম এক ঘরের দৈর্ঘ্য - ভার্নিয়ার স্কেলের এক ঘরের দৈর্ঘ্য
VC = 0.5 মিমি - 0.475 মিমি
VC = 0.025 মিমি

অতএব, ভার্নিয়ার ধ্রুবক 0.025 মিমি।

উত্তর: 0.025"
125,৪ টার সময় ঘড়ির ঘণ্টা এবং মিনিটের কাঁটার অন্তর্ভুক্ত কোণ কত ডিগ্রি হবে?,১২০,Math,Trigonometry,"৪ টার সময় ঘড়ির ঘণ্টার কাঁটা ৪-এর ঘরে এবং মিনিটের কাঁটা ১২-এর ঘরে থাকবে।

আমরা জানি, ঘড়ির কাঁটাগুলো প্রতি ঘন্টায় ৩০° কোণ উৎপন্ন করে।

সুতরাং, ৪ টার সময় ঘণ্টার কাঁটা এবং মিনিটের কাঁটার মধ্যেকার কোণ হবে:

৪ × ৩০° = ১২০°

সুতরাং, ৪ টার সময় ঘড়ির ঘণ্টা এবং মিনিটের কাঁটার অন্তর্ভুক্ত কোণ হবে ১২০ ডিগ্রি।

উত্তর: ১২০"
242,পাঁচটি মুদ্রা নিক্ষেপ করা হলে মোট নমুনা বিন্দু কয়টি?,৩২,Math,Probability,"একটি মুদ্রা নিক্ষেপ করলে দুটি ঘটনা ঘটতে পারে: হেড (H) অথবা টেইল (T)।

যখন ৫টি মুদ্রা নিক্ষেপ করা হয়, তখন প্রতিটি মুদ্রার জন্য ২টি করে সম্ভাবনা থাকে। তাই, মোট নমুনা বিন্দু হবে:

2 * 2 * 2 * 2 * 2 = 2^5 = 32

সুতরাং, পাঁচটি মুদ্রা নিক্ষেপ করা হলে মোট ৩২টি নমুনা বিন্দু পাওয়া যাবে।

উত্তর: ৩২"
71,৫ সে.মি. ব্যাসার্ধের একটি বৃত্তের পরিধি ও ব্যাসের অনুপাত কত?,৩.১৪:১,Math,Trigonometry,"আমরা জানি, বৃত্তের পরিধি = 2πr এবং বৃত্তের ব্যাস = 2r, যেখানে r হলো বৃত্তের ব্যাসার্ধ।

এখানে, বৃত্তের ব্যাসার্ধ (r) = 5 সে.মি.

সুতরাং, বৃত্তের পরিধি = 2π × 5 = 10π সে.মি.
এবং বৃত্তের ব্যাস = 2 × 5 = 10 সে.মি.

অতএব, পরিধি ও ব্যাসের অনুপাত = (10π) / 10 = π

π এর মান হলো প্রায় 3.1416

সুতরাং, পরিধি ও ব্যাসের অনুপাত = π = 3.1416 (প্রায়)

যেহেতু প্রশ্নে কোনো নির্দিষ্ট মান উল্লেখ করা নেই, তাই আমরা π রাখব।

উত্তর: π"
72,১৫ মি ব্যাসার্ধের একটি বৃত্তের পরিধি ও ব্যাসের অনুপাত কত?,৩.১৪:১,Math,Trigonometry,"আমরা জানি, বৃত্তের পরিধি = 2πr এবং বৃত্তের ব্যাস = 2r, যেখানে r হল বৃত্তের ব্যাসার্ধ।

এখানে, বৃত্তের ব্যাসার্ধ (r) = 15 মি।

সুতরাং, বৃত্তের পরিধি = 2π × 15 = 30π মি
এবং বৃত্তের ব্যাস = 2 × 15 = 30 মি

অতএব, পরিধি ও ব্যাসের অনুপাত = (30π) / 30 = π

π এর মান প্রায় 3.1416

সুতরাং, পরিধি ও ব্যাসের অনুপাত = π

উত্তর: π"
426,একটি হাইড্রোলিক প্রেসের ছোট ও বড় পিস্টনের ক্ষেত্রফল যথাক্রমে ৫ বর্গ সে.মি. ও ২৫ বর্গ সে.মি.। ছোট পিস্টনে ১০০ নিউটন বল প্রয়োগ করলে বড় পিস্টনে কত বল পাওয়া যাবে?,৫০০,Physics,Physics,"আমরা জানি, হাইড্রোলিক প্রেসের ক্ষেত্রে ছোট পিস্টনে প্রযুক্ত বল (F1) এবং ক্ষেত্রফল (A1) এবং বড় পিস্টনে প্রাপ্ত বল (F2) এবং ক্ষেত্রফল (A2) এর মধ্যে সম্পর্ক হলো:

F1 / A1 = F2 / A2

এখানে,
ছোট পিস্টনের ক্ষেত্রফল, A1 = ৫ বর্গ সে.মি.
বড় পিস্টনের ক্ষেত্রফল, A2 = ২৫ বর্গ সে.মি.
ছোট পিস্টনে প্রযুক্ত বল, F1 = ১০০ নিউটন
বড় পিস্টনে প্রাপ্ত বল, F2 = ?

এখন, আমরা মানগুলো বসিয়ে পাই:

১০০ / ৫ = F2 / ২৫

F2 = (১০০ * ২৫) / ৫
F2 = ২৫০০ / ৫
F2 = ৫০০ নিউটন

অতএব, বড় পিস্টনে ৫০০ নিউটন বল পাওয়া যাবে।

উত্তর: ৫০০"
352,১০ কেজি ভরের একটি স্থির বস্তুর উপর ২০০ নিউটন বল ২০ সেকেন্ড যাবত কাজ করে। ২০ সেকেন্ড পর বেগ কত মি./সে. হবে?,৪০০,Physics,Physics,"এখানে, বস্তুটির ভর (m) = ১০ কেজি
প্রযুক্ত বল (F) = ২০০ নিউটন
সময় (t) = ২০ সেকেন্ড

আমাদের নির্ণয় করতে হবে ২০ সেকেন্ড পর বস্তুটির বেগ (v)।

আমরা জানি, বল (F) = ভর (m) × ত্বরণ (a)
সুতরাং, ত্বরণ (a) = বল (F) / ভর (m) = ২০০ নিউটন / ১০ কেজি = ২০ মি./সে.²

যেহেতু বস্তুটি স্থির ছিল, তাই তার প্রাথমিক বেগ (u) = ০ মি./সে.

গতির প্রথম সমীকরণ অনুসারে, v = u + at
এখানে, v = ০ + (২০ মি./সে.²) × ২০ সেকেন্ড = ৪০০ মি./সে.

সুতরাং, ২০ সেকেন্ড পর বস্তুটির বেগ হবে ৪০০ মি./সে.।

উত্তর: ৪০০"
178,একটি বর্গের কর্ণের দৈর্ঘ্য ৮√২ সে.মি. হলে এর ক্ষেত্রফল কত বর্গ সে.মি.?,৬৪,Math,Solid Geometry,"আমরা জানি, কোনো বর্গের বাহুর দৈর্ঘ্য 'a' হলে, তার কর্ণের দৈর্ঘ্য হয় a√2। এখানে কর্ণের দৈর্ঘ্য দেওয়া আছে 8√2 সে.মি.।

সুতরাং, a√2 = 8√2

অতএব, a = 8 সে.মি.

এখন, বর্গক্ষেত্রের ক্ষেত্রফল = (বাহুর দৈর্ঘ্য)^2 = a^2

ক্ষেত্রফল = (8)^2 = 64 বর্গ সে.মি.

উত্তর: ৬৪"
238,"একটি চতুস্তলককে দুইবার নিক্ষেপ করা হলে, সম্ভাবনার নমুনা বিন্দু কয়টি?",১৬,Math,Probability,"একটি চতুস্তলক (Tetrahedron) -এর চারটি তল থাকে। প্রতিটি তলে একটি করে সংখ্যা লেখা থাকে (সাধারণত ১ থেকে ৪)। যখন একটি চতুস্তলককে একবার নিক্ষেপ করা হয়, তখন ফলাফল হিসেবে এই চারটি সংখ্যার মধ্যে যেকোনো একটি আসতে পারে।

এখন, যদি চতুস্তলকটিকে দুইবার নিক্ষেপ করা হয়, তাহলে প্রথম নিক্ষেপের জন্য ৪টি সম্ভাব্য ফলাফল এবং দ্বিতীয় নিক্ষেপের জন্য ৪টি সম্ভাব্য ফলাফল থাকবে।

মোট সম্ভাব্য ফলাফল (নমুনা বিন্দু) হবে প্রথম নিক্ষেপের ফলাফল সংখ্যা এবং দ্বিতীয় নিক্ষেপের ফলাফল সংখ্যার গুণফল।

অতএব, নমুনা বিন্দুর সংখ্যা = ৪ * ৪ = ১৬

উত্তর: ১৬"
613,১ লিটার ১ মোলার দ্রবণ প্রস্তুত করতে কি পরিমাণ নাইট্রিক এসিড প্রয়োজন ?, ৬৩,Chemistry,Chemistry,"১ লিটার ১ মোলার দ্রবণ প্রস্তুত করতে কত পরিমাণ নাইট্রিক অ্যাসিড (HNO₃) প্রয়োজন, তা বের করতে হলে প্রথমে নাইট্রিক অ্যাসিডের আণবিক ভর জানতে হবে।

নাইট্রিক অ্যাসিডের (HNO₃) আণবিক ভর:
* হাইড্রোজেন (H) এর ভর: ১ গ্রাম/মোল
* নাইট্রোজেন (N) এর ভর: ১৪ গ্রাম/মোল
* অক্সিজেন (O) এর ভর: ১৬ গ্রাম/মোল

সুতরাং, HNO₃ এর আণবিক ভর = ১ + ১৪ + (৩ × ১৬) = ১ + ১৪ + ৪৮ = ৬৩ গ্রাম/মোল

যেহেতু ১ মোলার দ্রবণ বলা হয়েছে, তার মানে ১ লিটার দ্রবণে ১ মোল নাইট্রিক অ্যাসিড থাকবে। যেহেতু নাইট্রিক অ্যাসিডের আণবিক ভর ৬৩ গ্রাম/মোল, তাই ১ লিটার ১ মোলার দ্রবণ তৈরি করতে ৬৩ গ্রাম নাইট্রিক অ্যাসিড প্রয়োজন।

উত্তর: ৬৩"
129,০.৫০ মিটার ব্যাসার্ধ বিশিষ্ট একটি চাকা একবার ঘুরলে কত মিটার দূরত্ব অতিক্রম করবে? ,৩.১৪,Math,Trigonometry,"আমরা জানি, চাকা একবার ঘুরলে তার পরিধির সমান দূরত্ব অতিক্রম করে। চাকার পরিধির সূত্র হলো ২πr, যেখানে r হলো ব্যাসার্ধ।

এখানে, ব্যাসার্ধ (r) = ০.৫০ মিটার।

সুতরাং, পরিধি = ২ * π * ০.৫০ মিটার
= ২ * ৩.১৪ * ০.৫০ মিটার (π = ৩.১৪ ধরে)
= ৩.১৪ মিটার

অতএব, চাকাটি একবার ঘুরলে ৩.১৪ মিটার দূরত্ব অতিক্রম করবে।

উত্তর: ৩.১৪"
237,১ থেকে ৯৯ পর্যন্ত স্বাভাবিক সংখ্যাগুলো হতে দৈব চয়নে একটি সংখ্যা নেওয়া হলে সংখ্যাটি পূর্ণবর্গ সংখ্যা আসার সম্ভাবনা কত?,১/১১,Math,Probability,"1 থেকে 99 পর্যন্ত স্বাভাবিক সংখ্যাগুলো থেকে দৈব চয়নে একটি সংখ্যা নেওয়া হলে সংখ্যাটি পূর্ণবর্গ হওয়ার সম্ভাবনা বের করতে, প্রথমে আমাদের 1 থেকে 99 পর্যন্ত কয়টি পূর্ণবর্গ সংখ্যা আছে তা নির্ণয় করতে হবে।

পূর্ণবর্গ সংখ্যাগুলো হলো:
1<sup>2</sup> = 1
2<sup>2</sup> = 4
3<sup>2</sup> = 9
4<sup>2</sup> = 16
5<sup>2</sup> = 25
6<sup>2</sup> = 36
7<sup>2</sup> = 49
8<sup>2</sup> = 64
9<sup>2</sup> = 81
10<sup>2</sup> = 100

যেহেতু 10<sup>2</sup> = 100, যা 99 থেকে বড়, তাই 1 থেকে 99 পর্যন্ত মোট 9টি পূর্ণবর্গ সংখ্যা আছে।

1 থেকে 99 পর্যন্ত স্বাভাবিক সংখ্যা আছে 99টি।

সুতরাং, দৈব চয়নে একটি সংখ্যা নিলে সেটি পূর্ণবর্গ হওয়ার সম্ভাবনা = (মোট পূর্ণবর্গ সংখ্যা) / (মোট স্বাভাবিক সংখ্যা) = 9/99 = 1/11

অতএব, সংখ্যাটি পূর্ণবর্গ সংখ্যা আসার সম্ভাবনা 1/11।

উত্তর: 1/11"
100,পৃথিবীর ব্যাস ১২৮০০ কি.মি.। ঢাকা ও চট্টগ্রাম পৃথিবীর কেন্দ্রে ৪ ডিগ্রি কোণ উৎপন্ন করে। ঢাকা ও চট্টগ্রামের দূরত্ব কত কি.মি.?,৪৪৬.৮০,Math,Trigonometry,"আমরা জানি,

বৃত্তের কেন্দ্রে উৎপন্ন কোণ (θ) = (চাপের দৈর্ঘ্য / ব্যাসার্ধ)

এখানে,
পৃথিবীর ব্যাস = ১২৮০০ কি.মি.
সুতরাং, পৃথিবীর ব্যাসার্ধ (r) = ১২৮০০ / ২ = ৬৪০০ কি.মি.
ঢাকা ও চট্টগ্রাম পৃথিবীর কেন্দ্রে কোণ উৎপন্ন করে, θ = ৪°

এখন, ৪° কে রেডিয়ানে পরিবর্তন করতে হবে:
θ (রেডিয়ান) = (৪ × π) / ১৮০ = π / ৪৫ রেডিয়ান

আমরা জানি, চাপের দৈর্ঘ্য (s) = r × θ
সুতরাং, ঢাকা ও চট্টগ্রামের দূরত্ব (s) = ৬৪০০ × (π / ৪৫)

s = ৬৪০০ × (৩.১৪১৬ / ৪৫)
s = ৬৪০০ × ০.০৬৯৮
s = ৪৪৭.২ কি.মি. (প্রায়)

উত্তর: ৪৪৭.২"
456,"রেললাইনের উপর দিয়ে ট্রেন গেলে তাপমাত্রার পার্থক্য ৩৫ ডিগ্রী সেলসিয়াস হয়, লোহার দৈর্ঘ্য প্রসারন সহগ ৩৪.৮ x ১০^-৬ /কেলভিন। গরম হওয়ার ফলে ১০০ মিটার দীর্ঘ রেললাইনের দৈর্ঘ্য কত সে.মি. বৃদ্ধি পায়?",১২.১৮,Physics,Physics,"আমরা জানি, দৈর্ঘ্য প্রসারণের সূত্রটি হলো:

ΔL = α * L₀ * ΔT

এখানে,

ΔL = দৈর্ঘ্যের পরিবর্তন (যা আমাদের বের করতে হবে)
α = দৈর্ঘ্য প্রসারণ সহগ (৩৪.৮ x ১০^-৬ /কেলভিন)
L₀ = আদি দৈর্ঘ্য (১০০ মিটার = ১০০০০ সেমি)
ΔT = তাপমাত্রার পরিবর্তন (৩৫° সেলসিয়াস)

তাহলে,

ΔL = (৩৪.৮ x ১০^-৬ /কেলভিন) * ১০০০০ সেমি * ৩৫° সেলসিয়াস
ΔL = ৩৪.৮ x ১০^-৬ * ১০০০০ * ৩৫ সেমি
ΔL = ৩৪.৮ * ১০^-২ * ৩৫ সেমি
ΔL = ১.২১৯ সেমি

অতএব, গরম হওয়ার ফলে ১০০ মিটার দীর্ঘ রেললাইনের দৈর্ঘ্য ১.২১৯ সেমি বৃদ্ধি পায়।

উত্তর: ১.২১৯"
379,"একটি বস্তুর বেগ কত হলে, তাদের ভরবেগ ও গতিশক্তির মান সমান হবে?",২,Physics,Physics,"ধরি, বস্তুটির ভর m এবং বেগ v।

বস্তুটির ভরবেগ (p) = mv

বস্তুটির গতিশক্তি (KE) = (1/2)mv²

প্রশ্নানুসারে, ভরবেগ ও গতিশক্তি সমান, অর্থাৎ p = KE

সুতরাং, mv = (1/2)mv²

এখন, উভয় পক্ষকে mv দিয়ে ভাগ করি (যেহেতু v ≠ 0 এবং m ≠ 0),

1 = (1/2)v

অতএব, v = 2

সুতরাং, বস্তুটির বেগ 2 একক হলে তার ভরবেগ ও গতিশক্তির মান সমান হবে।

উত্তর: ২"
203,৪ সে.মি. বাহুবিশিষ্ট বর্গাকার ভুমির উপর অবস্থিত একটি পিরামিডের উচ্চতা ৩ সে.মি. হলে এর আয়তন কত ঘন সে.মি.?,১৬,Math,Probability,"বর্গাকার ভূমিবিশিষ্ট পিরামিডের আয়তন নির্ণয়ের সূত্রটি হলো:

আয়তন = (1/3) * ভূমির ক্ষেত্রফল * উচ্চতা

এখানে,
ভূমির বাহুর দৈর্ঘ্য = ৪ সে.মি.
সুতরাং, ভূমির ক্ষেত্রফল = (বাহুর দৈর্ঘ্য)^২ = (৪ সে.মি.)^২ = ১৬ বর্গ সে.মি.
পিরামিডের উচ্চতা = ৩ সে.মি.

অতএব, পিরামিডের আয়তন = (1/3) * ১৬ বর্গ সে.মি. * ৩ সে.মি. = ১৬ ঘন সে.মি.

উত্তর: ১৬"
159,৬ সে.মি. ব্যাসার্ধের একটি ধাতব কঠিন গোলককে গলিয়ে ৩২ সে.মি. উচ্চতার একটি  সিলিন্ডার তৈরি করা হল। উৎপন্ন সিলিন্ডারটির ব্যাসার্ধ কত সে.মি.?,৩,Math,Solid Geometry,"ধরি, সিলিন্ডারের ব্যাসার্ধ r সে.মি.।

গোলকের ব্যাসার্ধ, R = 6 সে.মি.
সুতরাং, গোলকের আয়তন = (4/3)πR³ = (4/3)π(6)³ ঘন সে.মি. = (4/3)π(216) ঘন সে.মি. = 288π ঘন সে.মি.

সিলিন্ডারের উচ্চতা, h = 32 সে.মি.
সুতরাং, সিলিন্ডারের আয়তন = πr²h = πr²(32) ঘন সে.মি. = 32πr² ঘন সে.মি.

 যেহেতু গোলকটিকে গলিয়ে সিলিন্ডার তৈরি করা হয়েছে, তাই উভয় বস্তুর আয়তন সমান হবে।

অতএব, 32πr² = 288π

=> r² = 288π / 32π

=> r² = 9

=> r = √9 = 3

সুতরাং, উৎপন্ন সিলিন্ডারটির ব্যাসার্ধ 3 সে.মি.।

উত্তর: 3"
133,একটি সমকোণী ত্রিভুজের লম্ব ও ভুমি যথাক্রমে ৩ ও ৪ হলে এর অতিভুজ কত?,৫,Math,Trigonometry,"পিথাগোরাসের উপপাদ্য অনুযায়ী, সমকোণী ত্রিভুজের ক্ষেত্রে অতিভুজের বর্গ তার লম্ব ও ভূমির বর্গের সমষ্টির সমান।

অতএব, অতিভুজ² = লম্ব² + ভূমি²

এখানে, লম্ব = ৩ এবং ভূমি = ৪

সুতরাং, অতিভুজ² = ৩² + ৪² = ৯ + ১৬ = ২৫

অতএব, অতিভুজ = √২৫ = ৫

উত্তর: ৫"
415,কোন পুকুরের পানির গভীরতা ১ মিটার। উহার তলদেশে কত প্যাসকেল চাপ প্রযুক্ত হবে?,৯৮০০,Physics,Physics,"আমরা জানি, কোনো তরলের অভ্যন্তরে কোনো বিন্দুতে চাপ \( P = h \rho g \), যেখানে:

*   \( h \) = গভীরতা (মিটার)
*   \( \rho \) = তরলের ঘনত্ব (কেজি/মিটার³)
*   \( g \) = অভিকর্ষজ ত্বরণ (মিটার/সেকেন্ড²)

এখানে,

*   \( h = 1 \) মিটার
*   পানির ঘনত্ব \( \rho = 1000 \) কেজি/মিটার³
*   অভিকর্ষজ ত্বরণ \( g = 9.8 \) মিটার/সেকেন্ড²

সুতরাং, চাপ \( P = 1 \times 1000 \times 9.8 = 9800 \) প্যাসকেল।

অতএব, পুকুরের তলদেশে ৯৮০০ প্যাসকেল চাপ প্রযুক্ত হবে।

উত্তর: 9800"
279,"ভার্নিয়ার স্কেলের ৫০ ঘর সমান প্রধান স্কেলের ৪৯ ঘর। প্রধান স্কেলের ক্ষুদ্রতম ১ ঘর = ১ মি.মি. হলে, ভার্নিয়ার ধ্রুবক কত মি.মি.?",০.০২,Physics,Physics,"ভার্নিয়ার ধ্রুবক নির্ণয় করার জন্য, প্রথমে আমাদের ভার্নিয়ার স্কেলের একটি ঘরের মান বের করতে হবে।

ভার্নিয়ার স্কেলের ৫০ ঘর = প্রধান স্কেলের ৪৯ ঘর
সুতরাং, ভার্নিয়ার স্কেলের ১ ঘর = (৪৯/৫০) মিমি

ভার্নিয়ার ধ্রুবক (VC) হলো প্রধান স্কেলের ক্ষুদ্রতম এক ঘরের মান এবং ভার্নিয়ার স্কেলের এক ঘরের মানের মধ্যে পার্থক্য।

VC = প্রধান স্কেলের ১ ঘরের মান - ভার্নিয়ার স্কেলের ১ ঘরের মান
VC = ১ মিমি - (৪৯/৫০) মিমি
VC = (৫০/৫০) মিমি - (৪৯/৫০) মিমি
VC = (১/৫০) মিমি
VC = ০.০২ মিমি

উত্তর: ০.০২"
633,১০ গ্রাম সোডিয়াম হাইড্রোক্সাইড এর সাথে ৫ গ্রাম কার্বন ডাইঅক্সাইড এর বিক্রিয়া সম্পন্ন করা হলো। বিক্রিয়া শেষে কত গ্রাম সোডিয়াম হাইড্রোক্সাইড অবশিষ্ট থাকবে?,০.৯০,Chemistry,Chemistry,"সোডিয়াম হাইড্রোক্সাইড (NaOH) এবং কার্বন ডাইঅক্সাইড (CO₂) এর মধ্যে বিক্রিয়াটি নিম্নরূপ:

2NaOH + CO₂ → Na₂CO₃ + H₂O

এখানে, 2 মোল সোডিয়াম হাইড্রোক্সাইড (NaOH) 1 মোল কার্বন ডাইঅক্সাইড (CO₂) এর সাথে বিক্রিয়া করে।

প্রথমে, NaOH এবং CO₂ এর মোলার ভর বের করি:

NaOH এর মোলার ভর = 23 + 16 + 1 = 40 গ্রাম/মোল
CO₂ এর মোলার ভর = 12 + (2 × 16) = 44 গ্রাম/মোল

এবার, প্রদত্ত ভর থেকে NaOH এবং CO₂ এর মোল সংখ্যা বের করি:

NaOH এর মোল সংখ্যা = 10 গ্রাম / 40 গ্রাম/মোল = 0.25 মোল
CO₂ এর মোল সংখ্যা = 5 গ্রাম / 44 গ্রাম/মোল = 0.1136 মোল (প্রায়)

 বিক্রিয়া অনুসারে, 2 মোল NaOH এর সাথে 1 মোল CO₂ বিক্রিয়া করে। সুতরাং, 0.1136 মোল CO₂ এর সাথে বিক্রিয়া করার জন্য প্রয়োজনীয় NaOH এর মোল সংখ্যা = 2 × 0.1136 = 0.2272 মোল

অতএব, বিক্রিয়ার পরে অবশিষ্ট NaOH এর মোল সংখ্যা = 0.25 - 0.2272 = 0.0228 মোল (প্রায়)

সুতরাং, বিক্রিয়ার পরে অবশিষ্ট NaOH এর ভর = 0.0228 মোল × 40 গ্রাম/মোল = 0.912 গ্রাম

উত্তর: 0.912"
389,৭০০ জুল তড়িৎ শক্তি ব্যবহার করে একটি বৈদ্যুতিক মোটর দ্বারা ৪০ নিউটন ওজনের একটি বস্তুকে ১০ মিটার উচ্চতায় উঠানো হল। মোটরটির কর্মদক্ষতা শতকরা কত?,৫৭.১৪,Physics,Physics,"এখানে,

মোটর কর্তৃক কৃত কাজ (W) = বস্তুর ওজন (F) × উচ্চতা (h) = 40 নিউটন × 10 মিটার = 400 জুল

মোটর দ্বারা ব্যবহৃত তড়িৎ শক্তি (E) = 700 জুল

মোটরের কর্মদক্ষতা (η) = (মোটর কর্তৃক কৃত কাজ / মোটর দ্বারা ব্যবহৃত তড়িৎ শক্তি) × 100%

= (400 জুল / 700 জুল) × 100%

= 0.5714 × 100%

= 57.14% (প্রায়)

উত্তর: 57.14"
