Q No.,Question,Answer,Domain,Sub-Domain,Model Response
288,মূল স্কেল ও ভার্নিয়ার স্কেল এর সমন্বিত বাবহারে নিট পাওয়া গেল ১২.৬৬ সে.মি.। ভার্নিয়ার সমপাতন ৬ হলে ভার্নিয়ার ধ্রুবক কত মি.মি. ? (প্রধান স্কেলের পাঠ ১২.৬ সে.মি.) ,০.১০,Physics,Physics,"এই সমস্যাটি সমাধান করার জন্য, আমাদের প্রথমে ভার্নিয়ার স্কেলের সাহায্যে প্রাপ্ত অতিরিক্ত পাঠটি খুঁজে বের করতে হবে। মূল স্কেলের পাঠ 12.6 সে.মি. এবং সমন্বিত পাঠ 12.66 সে.মি.। 

অতএব, অতিরিক্ত পাঠ = 12.66 - 12.60 = 0.06 সে.মি. 

যেহেতু ভার্নিয়ার স্কেলের সমপাতন 6, তাই আমরা জানি যে ভার্নিয়ার স্কেলের প্রতিটি বিভাগ মূল স্কেলের 6টি বিভাগকে প্রতিনিধিত্ব করে। 

অতিরিক্ত পাঠ 0.06 সে.মি. হল 6টি ভার্নিয়ার বিভাগের সমান, এবং যেহেতু 1 সে.মি. = 10 মি.মি., তাই আমরা এই পাঠটিকে ম"
507,পারক্লোরিক এসিডের ২২ মোলের আণবিক ভর কত?,২২১১,Chemistry,Chemistry,"পারক্লোরিক এসিডের রাসায়নিক সংকেত হল HClO4। 

HClO4-এর আণবিক ভর নিম্নরূপ গণনা করা যেতে পারে:
H = 1 একক
Cl = 35.5 একক
O = 16 একক (এবং এটি 4 বার পুনরাবৃত্তি হয়)

সুতরাং, HClO4-এর মোট আণবিক ভর = 1 + 35.5 + (4 * 16)
= 1 + 35.5 + 64
= 100.5 একক

যেহেতু আমাদের পারক্লোরিক এসিডের 22 মোল আছে, তাই আমরা আণবিক ভরকে 22 দ্বারা গুণ করি:
22 * 100.5 = 2211 একক

অতএব, পারক্লোরিক এসিডের 22 মোলের আণবিক ভর 2211 একক।

উত্তর: 2211"
404,৫০ গ্রাম ভরের একটি বস্তুকে ভূমি থেকে ৬০ মিটার উঁচু একটি টাওয়ারে রাখা হল। টাওয়ারের উপরে বস্তুটির বিভবশক্তি কত জুল?,২৯.৪০,Physics,Physics,"বস্তুটির বিভব শক্তি খুঁজে পেতে, আমরা সূত্রটি ব্যবহার করতে পারি:

বিভব শক্তি (E_p) = m * g * h

যেখানে:
m = বস্তুর ভর = ৫০ গ্রাম = ০.০৫ কিলোগ্রাম (যেহেতু ১ কিলোগ্রাম = ১০০০ গ্রাম)
g = মাধ্যাকর্ষণ ত্বরণ = ৯.৮ মিটার/সেকেন্ড^২
h = উচ্চতা = ৬০ মিটার

মানগুলি প্লাগ করা:

E_p = ০.০৫ কিলোগ্রাম * ৯.৮ মিটার/সেকেন্ড^২ * ৬০ মিটার

E_p = ০.০৫ * ৯.৮ * ৬০
E_p = ২৯.৪ জুল

উত্তর: ২৯.৪"
264,আবহাওয়া দপ্তর হতে পাওয়া রিপোর্ট অনুযায়ী জুলাই মাসে সিলেট শহরে ১০দিন মুশলধারে এবং ১৫ দিন গুড়িগুড়ি বৃষ্টি হয়েছে। তাহলে ৪ঠা জুলাই বৃষ্টি না হওয়ার সম্ভাবনা কত?,৬/৩১,Math,Probability,"জুলাই মাসে ৩১ দিন থাকে। যেহেতু ১০ দিন মুশলধারে বৃষ্টি হয়েছে এবং ১৫ দিন গুড়িগুড়ি বৃষ্টি, তাই মোট ১০ + ১৫ = ২৫ দিন বৃষ্টি হয়েছে। 

বৃষ্টি না হওয়ার দিনগুলো হল মোট দিন থেকে বৃষ্টির দিন বিয়োগ করলে পাওয়া যায়: ৩১ - ২৫ = ৬ দিন।

৪ঠা জুলাই বৃষ্টি না হওয়ার সম্ভাবনা খুঁজে বের করতে, আমাদের বৃষ্টি না হওয়ার দিনের সংখ্যা এবং মোট দিনের সংখ্যার অনুপাত গণনা করতে হবে। 

বৃষ্টি না হওয়ার দিনের সংখ্যা = ৬
মোট দিন"
369,একটি ম্যাচ বাক্সের কাঠি দিয়ে বাক্সে ৩ নিউটন বলে ঘষা হল। কাঠিটিকে ৪ সে.মি. টানা হলে কাঠি ঘষতে কত জুল শক্তি ব্যয় হল?,০.১২,Physics,Physics,"একটি ম্যাচ বাক্সের কাঠি দিয়ে বাক্সে ৩ নিউটন বলে ঘষা হল। কাঠিটিকে ৪ সে.মি. টানা হলে কাঠি ঘষতে কত জুল শক্তি ব্যয় হল?

এই সমস্যাটি সমাধান করার জন্য, আমরা কাজের সূত্রটি ব্যবহার করতে পারি:

কাজ (W) = বল (F) × দূরত্ব (d)

এখানে, বল (F) হল ৩ নিউটন এবং দূরত্ব (d) হল ৪ সে.মি. যেহেতু আমরা জুলে কাজ খুঁজে পেতে চাই, তাই আমাদের দূরত্বকে মিটারে রূপান্তর করতে হবে:

৪ সে.মি. = ০.০৪ মি.

এখন, আমরা কাজের সূত্র ব্যবহার করে কাজ গণনা করতে পারি:

কাজ (W) = ৩ নিউটন × ০."
269,"একটি দণ্ডকে স্লাইড ক্যালিপারসে স্থাপনের পর যে পাঠ পাওয়া গেল তা হচ্ছে প্রধান স্কেল ৪ সে.মি., ভার্নিয়ার সমপাতন ৭ এবং ভার্নিয়ার ধ্রুবক ০.১ মি.মি.। দণ্ডটির দৈর্ঘ্য কত সে.মি.?",৪.০৭,Physics,Physics,"প্রথমে আমাদের স্লাইড ক্যালিপারসের পাঠ এবং দণ্ডটির দৈর্ঘ্যের মধ্যে সম্পর্ক বুঝতে হবে। প্রধান স্কেলের পাঠ ৪ সে.মি. এবং ভার্নিয়ার সমপাতন ৭, যার মানে ভার্নিয়ার স্কেলের একক দাগের মান ০.১ মি.মি. (সেন্টিমিটারের ১/১০০)।

সুতরাং, প্রধান স্কেলের পাঠ ৪ সে.মি. এবং ভার্নিয়ার সমপাতন ৭ হলে, আমরা জানি যে প্রকৃত দৈর্ঘ্য হবে:
\[ \text{প্রকৃত দৈর্ঘ্য} = \text{প্রধান স্কেলের পাঠ} + \frac{\text{ভার্নিয়ার সমপাতন} \times \text{ভার্নিয়ার ধ্রুবক}}{10} \]

যেহেতু ভার্নিয়ার ধ্রুবক "
43,"A = {৩,৪,৫,৮} সেটের শক্তি সেটের উপাদান সংখ্যা কত?",১৬,Math,Set Function,"A = {৩,৪,৫,৮} সেটের শক্তি সেটের উপাদান সংখ্যা খুঁজে পেতে, আমাদের প্রথমে শক্তি সেটের ধারণা বুঝতে হবে। একটি সেটের শক্তি সেট হল সেই সেটের সমস্ত উপসেটের সমষ্টি। অন্য কথায়, এটি হল সমস্ত সম্ভাব্য সেট যা আসল সেটের উপাদানগুলির সমন্বয়ে গঠিত হতে পারে।

A = {৩,৪,৫,৮} সেটটির ৪টি উপাদান আছে। একটি সেটের শক্তি সেটের উপাদান সংখ্যা সূত্র 2^n ব্যবহার করে গণনা করা যেতে পারে, যেখানে n হল আসল সেটের উপাদান সংখ্যা।

সুতরাং, A-এর শক্তি সেটের উ�"
618,১ লিটার ১ মোলার দ্রবণ প্রস্তুত করতে কি পরিমাণ সোডিয়াম হাইড্রোক্সাইড প্রয়োজন ?,৪০,Chemistry,Chemistry,"একটি দ্রবণের মোলারিটি এক লিটার দ্রবণে মোলের সংখ্যা দ্বারা প্রকাশ করা হয়। সোডিয়াম হাইড্রক্সাইডের আণবিক ভর 40 গ্রাম/মোল। 

সুতরাং, 1 মোলার 1 লিটার সোডিয়াম হাইড্রক্সাইড দ্রবণ প্রস্তুত করার জন্য, আমাদের 1 মোল সোডিয়াম হাইড্রক্সাইড প্রয়োজন, যা 40 গ্রাম।

উত্তর: 40"
450,৫ কেজি ভরের বস্তুর তাপ ধারণ ক্ষমতা ৬১৫০ জুল/কেলভিন হলে তার আপেক্ষিক তাপ কত?,১২৩০,Physics,Physics,"তাপ ধারণ ক্ষমতা হল একটি বস্তুর তাপমাত্রা ১ কেলভিন বৃদ্ধি করতে যে পরিমাণ শক্তি প্রয়োজন তার পরিমাপ। একটি বস্তুর আপেক্ষিক তাপ ধারণ ক্ষমতা খুঁজে পেতে, আমরা বস্তুর ভর এবং তার তাপ ধারণ ক্ষমতা ব্যবহার করি।

ধরা যাক, c হল আপেক্ষিক তাপ ধারণ ক্ষমতা (প্রতি ইউনিট ভর)। তারপর, আমাদের সমীকরণ হল:

মোট তাপ ধারণ ক্ষমতা = ভর * আপেক্ষিক তাপ ধারণ ক্ষমতা

প্রদত্ত যে মোট তাপ ধারণ ক্ষমতা ৬১৫০ জুল/কেলভিন এবং ভর ৫ কেজি, আমরা সমীকরণ সেট আপ কর�"
95,কোনো বৃত্তের ব্যাস ২০ সে.মি.। বৃত্তের ৫০ সে.মি. দীর্ঘ চাপের কেন্দ্রস্থ কোণের পরিমাণ কত ডিগ্রি?,২৮৬.৪৭,Math,Trigonometry,"বৃত্তের ব্যাস ২০ সে.মি., তাই বৃত্তের ব্যাসার্ধ ২০/২ = ১০ সে.মি।

বৃত্তের পরিধি = ২ * π * r = ২ * (২২/৭) * ১০ = ৬২.৮৫ সে.মি. (প্রায়)

চাপের দৈর্ঘ্য ৫০ সে.মি., তাই চাপের দৈর্ঘ্য বৃত্তের পরিধির ভগ্নাংশ হল ৫০/৬২.৮৫ ≈ ০.৭৯৬।

একটি বৃত্তের পরিধির ভগ্নাংশ চাপের সাথে সম্পর্কিত কেন্দ্রস্থ কোণের ভগ্নাংশের সমান, যা ৩৬০ ডিগ্রির সমান। অতএব, চাপের কেন্দ্রস্থ কোণের পরিমাণ হল:

০.৭৯৬ * ৩৬০ ≈ ২৮৭ ডিগ্রি

তবে, এটি সঠিক উত্তর নয়। আমাদের চাপের দৈর্ঘ্যকে ব"
99,পৃথিবীর ব্যাসার্ধ ৬৪৪০ কি.মি.। ঢাকা ও চট্টগ্রাম পৃথিবীর কেন্দ্রে ৫ ডিগ্রি কোণ উৎপন্ন করে। ঢাকা ও চট্টগ্রামের দূরত্ব কত কি.মি.?,৫৬১.৯৯,Math,Trigonometry,"পৃথিবীর ব্যাসার্ধ ৬৪৪০ কি.মি. হলে, পৃথিবীকে একটি গোলক হিসেবে ধরে নেওয়া যাক। ঢাকা এবং চট্টগ্রামের মধ্যে দূরত্ব খুঁজে বের করতে, আমরা কোসাইনের সূত্র ব্যবহার করতে পারি। কোসাইনের সূত্র হল:

c² = a² + b² - 2ab * cos(C)

যেখানে c হল ঢাকা এবং চট্টগ্রামের মধ্যে দূরত্ব, a এবং b হল পৃথিবীর ব্যাসার্ধ, এবং C হল তাদের মধ্যে কোণ।

যেহেতু পৃথিবীর ব্যাসার্ধ ৬৪৪০ কি.মি., তাই আমরা a = b = ৬৪৪০ কি.মি. ধরে নিতে পারি। কোণ C ৫ ডিগ্রি হিসেবে দেওয়া হয়েছে।

কো�"
104,১৫০ কিলোমিটার দূরে একটি বিন্দুতে কোনো পাহাড় ২.৫০ রেডিয়ান কোণ উৎপন্ন করে। পাহাড়টি কত  কিলোমিটার উঁচু?,৩৭৫,Math,Trigonometry,"প্রথমে, আমাদের প্রদত্ত কোণকে রেডিয়ান থেকে ডিগ্রি এবং তারপর মিনিটে রূপান্তর করতে হবে। যেহেতু 1 রেডিয়ান সমান (180/π) ডিগ্রি, তাহলে আমরা এভাবে রূপান্তর করতে পারি:

2.50 রেডিয়ান * (180/π) ডিগ্রি/রেডিয়ান = 2.50 * (180/π) ডিগ্রি

এখন, π এর মান প্রায় 3.14159। সুতরাং,

2.50 * (180/3.14159) ≈ 2.50 * 57.2958 ≈ 143.2395 ডিগ্রি

যেহেতু একটি সমকোণী ত্রিভুজের কর্ণের দৈর্ঘ্য 150 কিমি এবং উচ্চতা খুঁজে বের করতে হবে, তাই আমরা সাইন ফাংশন ব্যবহার করতে পারি:

sin(2.50 রেডিয়ান) = বিপরীত দিক (উচ্চতা) /"
512,প্রমাণ অবস্থায় ২ গ্রাম হাইড্রোজেন গ্যাসের আয়তন কত?,২২.৪০,Chemistry,Chemistry,"প্রমাণ অবস্থায় এক মোল হাইড্রোজেন গ্যাসের আয়তন ২২.৪ লিটার।

হাইড্রোজেন গ্যাসের মোলার ভর ২ গ্রাম/মোল। অর্থাৎ, ২ গ্রাম হাইড্রোজেন গ্যাসের পরিমাণ এক মোল।

এক মোল হাইড্রোজেন গ্যাসের আয়তন প্রমাণ অবস্থায় ২২.৪ লিটার।

তাই, ২ গ্রাম হাইড্রোজেন গ্যাসের আয়তন প্রমাণ অবস্থায় ২২.৪ লিটার।

উত্তর: ২২.৪"
657,৫০০ মিলি এ পটাশিয়াম কার্বনেট এর ০.২ মোলার দ্রবণ তৈরী করা হলো। দ্রবণে কত গ্রাম পটাশিয়াম কার্বনেট আছে?,১৩.৮০,Chemistry,Chemistry,"পটাশিয়াম কার্বনেটের রাসায়নিক সংকেত হল K2CO3। এর মোলার ভর গণনা করা যাক:

K2CO3 এর মোলার ভর = 2*পটাশিয়াম (K) এর পারমাণবিক ভর + কার্বন (C) এর পারমাণবিক ভর + 3*অক্সিজেন (O) এর পারমাণবিক ভর
= 2*39.1 + 12.01 + 3*16.00
= 78.2 + 12.01 + 48.00
= 138.21 গ্রাম/মোল

এখন, আমরা জানি যে 500 মিলি দ্রবণে 0.2 মোল পটাশিয়াম কার্বনেট রয়েছে। দ্রবণে পটাশিয়াম কার্বনেটের পরিমাণ (গ্রামে) গণনা করা যাক:

পটাশিয়াম কার্বনেটের পরিমাণ (গ্রামে) = মোলার ভর * মোলের সংখ্যা
= 138.21 গ্রাম/মোল * 0.2 মোল
= 27.642 �"
127,সকাল ৮ঃ২০ টার সময় ঘড়ির ঘণ্টা এবং মিনিটের কাঁটার অন্তর্ভুক্ত কোণ কত ডিগ্রি হবে?,১৩০,Math,Trigonometry,"সকাল ৮ঃ২০ টার সময় ঘড়ির ঘণ্টা এবং মিনিটের কাঁটার অন্তর্ভুক্ত কোণ বের করার জন্য, আমাদের প্রথমে ঘণ্টা এবং মিনিটের কাঁটার অবস্থান নির্ধারণ করতে হবে।

সকাল ৮ঃ২০ টার সময়, ঘণ্টার কাঁটা ৮ টার অবস্থান থেকে ২০/৬০ = ১/৩ অংশ সরে যাবে। যেহেতু প্রতি ঘন্টার জন্য ৩০ ডিগ্রি কোণ থাকে, তাই ১/৩ অংশ হল ১/৩ * ৩০ = ১০ ডিগ্রি। সুতরাং, ঘণ্টার কাঁটা ৮ টার অবস্থান থেকে ১০ ডিগ্রি সরে যাবে।

মিনিটের কাঁটা ১২ টার অবস্থান থেকে ২০/৬০ = ১/৩ অংশ সরে যাবে।"
443,একটি আবদ্ধ পাত্রে ০.২৫ ঘনমিটার আয়তনের গ্যাস রাখা আছে। গ্যাসের চাপ ২৭ x ১০^৩ প্যাসকেল এবং তাপমাত্রা ৪০ ডিগ্রি সেলসিয়াস। গ্যাসের পরিমাণ নির্ণয় কর। ( গ্যাস ধ্রুবকের মান ৮.৩১৪ ),২.৬,Physics,Physics,"আইডিয়াল গ্যাস সমীকরণ ব্যবহার করে গ্যাসের পরিমাণ নির্ণয় করা যেতে পারে। আইডিয়াল গ্যাস সমীকরণ হল:

PV = nRT

যেখানে:
P = গ্যাসের চাপ (প্যাসকেল)
V = গ্যাসের আয়তন (ঘনমিটার)
n = গ্যাসের পরিমাণ (মোল)
R = গ্যাস ধ্রুবক (জুল/মোল·কেলভিন)
T = গ্যাসের তাপমাত্রা (কেলভিন)

প্রদত্ত মানগুলি প্রতিস্থাপন করে, আমরা পাই:

P = 27 x 10^3 প্যাসকেল
V = 0.25 ঘনমিটার
T = 40 ডিগ্রি সেলসিয়াস + 273 = 313 কেলভিন
R = 8.314 জুল/মোল·কেলভিন

এখন, আমরা n এর সমাধান করতে পারি:

n = PV / RT
= (27 x 10^3 প্যাসকেল x 0."
215,একটি মুদ্রা নিক্ষেপের ক্ষেত্রে হেড অথবা টেল আসার ঘটনা নিশিত ঘটনা হলে সম্ভাবনা কত?,১,Math,Probability,"একটি মুদ্রা নিক্ষেপের ক্ষেত্রে হেড অথবা টেল আসার ঘটনা নিশিত ঘটনা হলে সম্ভাবনা খুঁজে পেতে, আমাদের প্রথমে একটি মুদ্রা নিক্ষেপের সম্ভাব্য ফলাফল বুঝতে হবে। একটি মুদ্রা নিক্ষেপের ফলে দুটি সম্ভাব্য ফলাফল হতে পারে: হেড বা টেল।

যেহেতু এটি একটি নিয়মিত মুদ্রা, তাই হেড বা টেল হওয়ার সম্ভাবনা সমান। অর্থাৎ, হেড আসার সম্ভাবনা 1/2 এবং টেল আসার সম্ভাবনাও 1/2।

যখন আমরা হেড অথবা টেল আসার ঘটনা নিশিত ঘটনা হিসেবে বিবেচনা করি, তখন আমরা বুঝ"
542,প্রমাণ অবস্থায় ৫ মোল ফসফিন গ্যাসের আয়তন কত?,১১২,Chemistry,Chemistry,"প্রমাণ অবস্থায় এক মোল গ্যাসের আয়তন ২২.৪ লিটার। তাই, ৫ মোল ফসফিন গ্যাসের আয়তন হবে:

৫ মোল * ২২.৪ লিটার/মোল = ১১২ লিটার

উত্তর: 112"
10,কার্বন মনোক্সাইড এর ৯ মোলের ভর কত গ্রাম?,২৫২,Chemistry,Chemistry,"কার্বন মনোক্সাইড (সিও) এর আণবিক ভর নির্ণয় করা যাক। কার্বন (C) এর পারমাণবিক ভর প্রায় ১২ গ্রাম/মোল, এবং অক্সিজেন (O) এর পারমাণবিক ভর প্রায় ১৬ গ্রাম/মোল। তাই, কার্বন মনোক্সাইড (CO) এর আণবিক ভর হল:

CO = C + O = 12 + 16 = 28 গ্রাম/মোল

এখন, আমাদের 9 মোল কার্বন মনোক্সাইডের ভর খুঁজে বের করতে হবে। আমরা এটি করার জন্য নিম্নলিখিত গণনা ব্যবহার করতে পারি:

9 মোল CO x 28 গ্রাম/মোল = 252 গ্রাম

অতএব, 9 মোল কার্বন মনোক্সাইডের ভর 252 গ্রাম।

উত্তর: 252"
645,৫ গ্রাম হাইড্রোজেন গ্যাসের সাথে ৩০ গ্রাম নাইট্রোজেন গ্যাসের বিক্রিয়া করানো হলো। কত মোল নাইট্রোজেন অবশিষ্ট থাকবে?,০.২৩,Chemistry,Chemistry,"আমরা জানি যে হাইড্রোজেন এবং নাইট্রোজেনের মধ্যে বিক্রিয়ার জন্য রাসায়নিক সমীকরণ হল:
N₂ + 3H₂ → 2NH₃

এখন, আমাদের দেওয়া হল ৫ গ্রাম হাইড্রোজেন এবং ৩০ গ্রাম নাইট্রোজেন। আমাদের প্রথমে মোল খুঁজে বের করতে হবে:
হাইড্রোজেনের মোলার ভর = 2 গ্রাম/মোল
নাইট্রোজেনের মোলার ভর = 28 গ্রাম/মোল

হাইড্রোজেনের মোল = ৫ গ্রাম / ২ গ্রাম/মোল = ২.৫ মোল
নাইট্রোজেনের মোল = ৩০ গ্রাম / ২৮ গ্রাম/মোল = ১.০৭৫ মোল

আমরা এখন সীমিত বিক্রিয়ক খুঁজে বের কর"
569,৫০০ মিলি দ্রবণে ২৪.৫ গ্রাম সালফিউরিক এসিড দ্রবীভূত থাকলে দ্রবণের ঘনমাত্রা কত?,০.৫০,Chemistry,Chemistry,"দ্রবণের ঘনমাত্রা খুঁজে বের করার জন্য, আমাদের প্রথমে দ্রবণে সালফিউরিক এসিডের মোলারিটি খুঁজে বের করতে হবে। 

সালফিউরিক এসিডের মোলার ভর (H2SO4) = 2*1 + 32 + 4*16 = 98 গ্রাম/মোল

মোলারিটি = মোল / আয়তন (লিটারে)

আমাদের দেওয়া হয়েছে 24.5 গ্রাম H2SO4 0.5 লিটার দ্রবণে দ্রবীভূত। 

প্রথমে, দ্রবীভূত সালফিউরিক এসিডের মোল সংখ্যা খুঁজে বের করা যাক:

মোল = ভর / মোলার ভর
= 24.5 গ্রাম / 98 গ্রাম/মোল
= 0.25 মোল

এখন, মোলারিটি খুঁজে বের করা যাক:

মোলারিটি = মোল / আয�"
620,গ্লুকোজ এ কার্বনের শতকরা পরিমাণ কত?,৪০,Chemistry,Chemistry,"গ্লুকোজ এর রাসায়নিক সূত্র হল C₆H₁₂O₆। গ্লুকোজ এ কার্বনের শতকরা পরিমাণ বের করার জন্য, আমাদের প্রথমে গ্লুকোজ এর মোলার ভর খুঁজে বের করতে হবে।

কার্বন (C) এর মোলার ভর হল 12.01 g/mol।
হাইড্রোজেন (H) এর মোলার ভর হল 1.008 g/mol।
অক্সিজেন (O) এর মোলার ভর হল 16.00 g/mol।

গ্লুকোজ এর মোলার ভর হল:
C₆H₁₂O₆ = (6 * 12.01) + (12 * 1.008) + (6 * 16.00)
= 72.06 + 12.096 + 96.00
= 180.156 g/mol

এখন, গ্লুকোজ এ কার্বনের মোট ভর হল:
6 * 12.01 = 72.06 g

গ্লুকোজ এ কার্বনের শতকরা পরিমাণ হল:
(72.06 / 180.156) * 100
= 0.4 * 100
= 40%

উত্তর: 40%"
333,৫০ মিটার উঁচু দালানের ছাদ থেকে কোন বস্তু ছেড়ে দিলে এটি কত বেগে ভূপৃষ্ঠকে আঘাত করবে?,৩১.৩০,Physics,Physics,"এই সমস্যাটি সমাধান করার জন্য, আমরা মুক্ত পতনের ধারণাটি ব্যবহার করতে পারি। যেহেতু বস্তুটি ছাদ থেকে ছেড়ে দেওয়া হয়েছে, তাই এটি শুরুতে স্থির থাকে এবং তারপর মাটিতে পড়ার সময় বেগ বাড়ায়।

আমরা জানি যে বস্তুটি মুক্ত পতনে আছে, তাই এর পথ একটি সরলরেখা। আমরা এটাও জানি যে বস্তুটি 50 মিটার উঁচু দালানের ছাদ থেকে ছেড়ে দেওয়া হয়েছে।

মুক্ত পতনের সমীকরণ হল:

v = v0 + gt

যেখানে:
v = চূড়ান্ত বেগ (m/s)
v0 = প্রাথমিক বেগ (m/s) = 0 (যেহেতু বস্তু"
506,১২ মোল পারক্লোরিক এসিডের আণবিক ভর কত?,১২০৬,Chemistry,Chemistry,"পারক্লোরিক এসিডের রাসায়নিক সংকেত হল HClO₄। এই যৌগটির আণবিক ভর নিম্নরূপ গণনা করা যায়:

- হাইড্রোজেন (H) এর পারমাণবিক ভর: 1.01 u
- ক্লোরিন (Cl) এর পারমাণবিক ভর: 35.45 u
- অক্সিজেন (O) এর পারমাণবিক ভর: 16.00 u

যেহেতু পারক্লোরিক এসিডের সূত্র HClO₄, তাই এর আণবিক ভর হিসাবে নিচের মত করা যায়:

HClO₄ = 1.01 (H) + 35.45 (Cl) + 4*16.00 (O)
       = 1.01 + 35.45 + 64.00
       = 100.46 u

এখন, ১ মোল HClO₄ এর ভর 100.46 গ্রাম। তাই, ১২ মোল HClO₄ এর ভর হবে:

12 মোল * 100.46 গ্রাম/মোল = 1205.52 গ্রাম

উত্তর: 1205.52"
635,কোনো একটি পাত্রে ৪০ গ্রাম সোডিয়াম ধাতু ও ৩৫.৫ গ্রাম ক্লোরিন গ্যাস রাখা হলো। উপযুক্ত পরিবেশে বিক্রিয়া ঘটিয়ে সোডিয়াম ক্লোরাইড তৈরী করা হলো। কত গ্রাম সোডিয়াম অবশিষ্ট থাকবে?,১৭,Chemistry,Chemistry,"এই সমস্যার সমাধানের জন্য, আমাদের সোডিয়াম (Na) এবং ক্লোরিন (Cl2) এর মধ্যে বিক্রিয়ার রাখাল সমীকরণ জেনে শুরু করতে হবে। সোডিয়াম ক্লোরাইড (NaCl) তৈরি করার জন্য সোডিয়াম এবং ক্লোরিনের মধ্যে বিক্রিয়ার সমীকরণ নিম্নরূপ:

2Na + Cl2 → 2NaCl

এই সমীকরণ থেকে, আমরা দেখতে পাচ্ছি যে 2 টন সোডিয়াম (Na) 1 টন ক্লোরিন (Cl2) এর সাথে বিক্রিয়া করে 2 টন সোডিয়াম ক্লোরাইড (NaCl) তৈরি করে।

প্রদত্ত সমস্যায়, আমাদের কাছে 40 গ্রাম সোডিয়াম (Na) এবং 35.5 গ্রাম ক্লোরিন (Cl2) আছে। আমাদের খুঁজে"
401,১০ গ্রাম ভরের একটি বস্তুকে ভূমি থেকে ৬০ মিটার উচ্চতা হতে ফেলে দেওয়া হল। ৩ সেকেন্ড পর বস্তুটির ভরবেগ কত কেজি-মি./সে. হবে?,০.২৯,Physics,Physics,"প্রথমে, আমাদের বস্তুটির প্রাথমিক ভরবেগ খুঁজে বের করতে হবে। যেহেতু বস্তুটিকে ভূমি থেকে ফেলে দেওয়া হয়েছে, তাই এর প্রাথমিক ভরবেগ হল 0 কেজি-মি./সে.

ধরা যাক বস্তুটির ভর হল m = 10 গ্রাম = 0.01 কেজি (যেহেতু 1 কেজি = 1000 গ্রাম)।

এখন, আমাদের বস্তুটির ত্বরণ খুঁজে বের করতে হবে। যেহেতু বস্তুটি মুক্তভাবে পড়ছে, তাই এর ত্বরণ হল g = 9.8 মি./সে.^2 (পৃথিবীর পৃষ্ঠের মহাকর্ষীয় ত্বরণ)।

আমরা জানি যে বস্তুটি 3 সেকেন্ড পরে কোন ভরবেগে পৌঁছাবে তা খ"
98,কোনো বৃত্তের ব্যাস ৯ সে.মি.। বৃত্তের ১৫ সে.মি. দীর্ঘ চাপের কেন্দ্রস্থ কোণের বৃত্তীয় পরিমাপ কত?,৩.৩৩,Math,Trigonometry,"ধরা যাক বৃত্তের ব্যাসার্ধ হল r। যেহেতু ব্যাস 9 সে.মি., তাই ব্রত্তের ব্যাসার্ধ হল r = 9/2 = 4.5 সে.মি।

আমরা জানি যে বৃত্তের পরিধি হল 2πr। একটি চাপের দৈর্ঘ্য বৃত্তের পরিধির একটি ভগ্নাংশ, যা কেন্দ্রস্থ কোণের সমানুপাতিক।

ধরা যাক কেন্দ্রস্থ কোণ হল θ (থিটা)। তারপর, বৃত্তের পরিধির ভগ্নাংশ যা চাপের দৈর্ঘ্যের সমান তা হল:

(θ/360) × 2πr

যেহেতু চাপের দৈর্ঘ্য 15 সে.মি., আমরা সমীকরণ সেট আপ করতে পারি:

(θ/360) × 2πr = 15

এখন, আমরা জানি যে r = 4.5 সে.মি., তাই আমরা এই মানটিকে সমীক"
675,লিংকনের খেলনার বাক্সে বাইনারি সংখ্যা পদ্ধতিতে প্রতিটি সংখ্যার প্রতিনিধিত্বকারী খেলনা রয়েছে। লিংকনের ভাইবোনদের জন্য আরও ১১টি খেলনা বাক্স রয়েছে। তাদের কত খেলনা আছে?,২৪,CS,CS,"বাইনারি সংখ্যা পদ্ধতিতে, সংখ্যাগুলি 0 এবং 1 দিয়ে প্রতিনিধিত্ব করা হয়। সবচেয়ে বড় বাইনারি সংখ্যা হল 11111111111 (11টি 1), যা দশমিক সংখ্যা পদ্ধতিতে 2047 এর সমান।

যেহেতু লিংকনের খেলনার বাক্সে বাইনারি সংখ্যা পদ্ধতিতে প্রতিটি সংখ্যার প্রতিনিধিত্বকারী খেলনা রয়েছে, তাই লিংকনের খেলনার বাক্সে 2048টি খেলনা রয়েছে (0 থেকে 2047 পর্যন্ত)।

লিংকনের ভাইবোনদের জন্য আরও 11টি খেলনা বাক্স রয়েছে, তাই তাদের প্রত্যেকের 2048টি খেলনা রয়েছে। মোট, ভাইবোনদের 11 x 2048 = 22528�"
